,image_path,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,AU11,AU12,AU13,AU14,AU15,AU16,AU17,AU18,AU19,AU20
13,/content/dataset_resized/002/00006.png,0.20811561,-0.03203349,0.34566334,0.3114559,0.2662914,0.44967538,0.30941617,0.15344834,0.755581,0.15513416,0.6758304,-0.0039278567,0.6096247,-0.49488676,0.32106113,0.9614841,-0.27357766,0.09516898,0.62317735,0.24182051
14,/content/dataset_resized/002/00039.png,0.54594654,0.4397244,0.36312315,0.4348471,0.19017752,0.19063112,0.13110143,0.17740941,0.68961823,0.1623678,0.29535723,0.39908776,0.45906377,0.67677367,0.5308646,0.23204972,0.8595958,0.6720181,0.34213024,0.187545
15,/content/dataset_resized/002/00041.png,0.5457009,0.44537216,0.36813396,0.4397202,0.20387447,0.18697724,0.13562557,0.18051973,0.67966694,0.15670712,0.29602206,0.38485497,0.45633394,0.7417359,0.50764596,0.24057896,0.829247,0.6815806,0.34403563,0.19246392
16,/content/dataset_resized/002/00056.png,0.519581,0.37846822,0.39907774,0.4387521,0.27561468,0.27566946,0.26867065,0.24864292,0.7004255,0.28128123,0.39202562,0.4081327,0.41914096,0.5694085,0.60269344,0.23727523,0.8828429,0.6961446,0.32110178,0.1523721
17,/content/dataset_resized/002/00019.png,0.49072593,0.3822047,0.3711375,0.41267002,0.41049525,0.40835917,0.42144293,0.34234324,0.64102083,0.46479693,0.54118705,0.35316807,0.4153662,0.6073512,0.5480126,0.13225128,0.8997133,0.69582117,0.24392013,0.12981248
18,/content/dataset_resized/002/00000.png,0.35838878,0.24942994,0.292366,0.3639963,0.4408151,0.48975796,0.30497324,0.36572894,0.658075,0.36588463,0.45278832,0.25967896,0.3940696,0.5337343,0.39038306,0.23391257,0.7567569,0.5700524,0.29155266,0.28442714
19,/content/dataset_resized/002/00034.png,0.5391477,0.46156293,0.34154052,0.43860993,0.2298123,0.19800913,0.12937239,0.20164236,0.66885537,0.18502037,0.30095524,0.38669425,0.44353893,0.7952355,0.49266365,0.22453748,0.85082126,0.6946751,0.3457837,0.18336502
20,/content/dataset_resized/002/00040.png,0.54036075,0.42801458,0.38226467,0.43743616,0.21137993,0.21015945,0.16208279,0.20776814,0.70475245,0.18657471,0.3253258,0.3886084,0.4525171,0.6980624,0.54214495,0.23110573,0.8529115,0.6882591,0.34108162,0.175564
21,/content/dataset_resized/002/00045.png,0.5253975,0.407539,0.3929044,0.44923612,0.20592833,0.19030702,0.15084139,0.17553994,0.68661344,0.14086972,0.27908742,0.4109439,0.42142385,0.69289243,0.5502937,0.26546586,0.8171401,0.6936361,0.34799376,0.18126129
22,/content/dataset_resized/002/00012.png,0.5092494,0.33012623,0.39607033,0.4295638,0.4098083,0.41277415,0.44797274,0.30899236,0.6405325,0.44861105,0.5064317,0.37889832,0.38857982,0.5154442,0.5787796,0.17425047,0.90209806,0.7139761,0.23811372,0.16042663
23,/content/dataset_resized/002/00027.png,0.4890741,0.36811382,0.39048424,0.39575604,0.444602,0.49198323,0.44384843,0.40261453,0.64174384,0.49678743,0.561344,0.34643388,0.41121846,0.68529177,0.5084633,0.11055075,0.921949,0.7040782,0.21222128,0.16847579
24,/content/dataset_resized/002/00036.png,0.54888606,0.46481043,0.34125194,0.4368218,0.2669662,0.21032059,0.16583462,0.25612727,0.6866643,0.25137243,0.352746,0.3525893,0.44867432,0.82704055,0.5127257,0.18774764,0.8926004,0.7144454,0.3400426,0.1866768
25,/content/dataset_resized/002/00053.png,0.5230533,0.39056087,0.3908681,0.4375756,0.2871877,0.2760418,0.26354754,0.26179537,0.7002573,0.29355514,0.3978413,0.39295065,0.42103368,0.6224308,0.585711,0.22635864,0.87598217,0.7039298,0.32135248,0.15545224
26,/content/dataset_resized/002/00003.png,0.43998456,0.34555954,0.36207926,0.3818698,0.48224518,0.5562383,0.44057244,0.40332356,0.57510984,0.48469764,0.5139788,0.38775575,0.34913582,0.7199886,0.47474456,0.073641196,0.95889604,0.69715095,0.166706,0.19133464
27,/content/dataset_resized/002/00024.png,0.47461164,0.35772878,0.37735945,0.38560313,0.5210477,0.54959327,0.5123192,0.45474896,0.61505157,0.5845885,0.6138195,0.3258927,0.3783322,0.718699,0.5083693,0.07566999,0.9476396,0.7092561,0.17829745,0.16973186
28,/content/dataset_resized/002/00016.png,0.49848473,0.37949002,0.381713,0.42716044,0.4196447,0.3636917,0.42728043,0.3533137,0.64096683,0.47801688,0.53894144,0.34800804,0.40810832,0.593566,0.5814707,0.16293015,0.9151193,0.7061154,0.27191406,0.14485607
29,/content/dataset_resized/002/00007.png,0.32232752,0.21858366,0.29564047,0.35399035,0.47775418,0.52954805,0.33180302,0.41228044,0.6677727,0.4049116,0.4884832,0.23165065,0.3842542,0.5118469,0.35845372,0.25344682,0.7113459,0.5486119,0.29814804,0.29094285
30,/content/dataset_resized/002/00004.png,0.43341362,0.33976185,0.3681382,0.3813665,0.49808332,0.5662494,0.44922668,0.4283273,0.58370125,0.49619305,0.5271428,0.37831354,0.34967744,0.7399659,0.46864235,0.07830243,0.9537705,0.7006041,0.17021684,0.20138547
31,/content/dataset_resized/002/00057.png,0.5134831,0.37046164,0.4050489,0.43893248,0.2702461,0.27875614,0.26871544,0.25304937,0.7042312,0.27841932,0.39130586,0.41210717,0.42045778,0.5487529,0.6039031,0.23172615,0.8912709,0.6965791,0.3214582,0.15338843
32,/content/dataset_resized/002/00021.png,0.5050022,0.39382958,0.37550938,0.41838586,0.39597103,0.38024735,0.40092805,0.33937886,0.65186715,0.45053115,0.53115153,0.35447055,0.4315791,0.614528,0.55607677,0.15554474,0.9012526,0.69882,0.26503175,0.1418967
33,/content/dataset_resized/002/00035.png,0.54770046,0.46874112,0.33135912,0.43392277,0.2244228,0.19131896,0.1264904,0.20224528,0.6737044,0.19638447,0.30765435,0.38426572,0.4550898,0.76603186,0.5088172,0.21139674,0.879212,0.68599063,0.3438359,0.18849535
34,/content/dataset_resized/002/00037.png,0.54604036,0.44684154,0.35464993,0.43537515,0.22565067,0.20165226,0.14999048,0.2166247,0.6931712,0.20798422,0.32364404,0.38109714,0.45086223,0.73145425,0.5354922,0.20963733,0.8820331,0.6926938,0.34069312,0.18404393
35,/content/dataset_resized/002/00002.png,0.4889722,0.33908606,0.38347837,0.43233773,0.3722728,0.36215755,0.36744785,0.30259648,0.6736141,0.38568106,0.45355448,0.3921457,0.37072238,0.5615978,0.60459775,0.17706515,0.9052068,0.7184635,0.26951432,0.14465585
36,/content/dataset_resized/002/00013.png,0.5041274,0.35628486,0.3978235,0.4400631,0.39585695,0.34264922,0.40448838,0.3190277,0.6498826,0.42805544,0.48827615,0.37694263,0.38924864,0.5628028,0.60604995,0.206639,0.8981315,0.7173549,0.28563237,0.15594569
37,/content/dataset_resized/002/00015.png,0.5002756,0.37191814,0.3766243,0.423634,0.43742612,0.38756296,0.45137566,0.35384655,0.63274574,0.50168514,0.55176806,0.34574246,0.40105546,0.5791277,0.57848954,0.15522994,0.91158736,0.70513105,0.25550807,0.14453861
38,/content/dataset_resized/002/00033.png,0.53496057,0.4453637,0.35378882,0.43281105,0.1864059,0.1997481,0.13079648,0.16195151,0.66726255,0.15467976,0.28944722,0.4257685,0.45776105,0.64603484,0.5275428,0.23862515,0.87157893,0.6600777,0.33997262,0.17520617
39,/content/dataset_resized/002/00029.png,0.5534746,0.4472981,0.37933844,0.44402206,0.2901491,0.24849127,0.22349682,0.27485862,0.6895833,0.27531412,0.38948146,0.35976303,0.449211,0.82436013,0.52544874,0.21259923,0.87807786,0.7347245,0.33472788,0.17537293
40,/content/dataset_resized/002/00047.png,0.5313175,0.41985816,0.38191146,0.44075572,0.21173042,0.21003684,0.15405437,0.20193705,0.6995847,0.17577286,0.30756354,0.39915287,0.4367417,0.700356,0.53846854,0.23818327,0.84314036,0.6934562,0.34358352,0.17364559
41,/content/dataset_resized/002/00030.png,0.54869986,0.4644568,0.34093398,0.4376197,0.24279942,0.20709094,0.14271681,0.2182419,0.6724297,0.2131031,0.31739724,0.37562388,0.44230697,0.8131031,0.4963907,0.20974617,0.8665508,0.7047471,0.34024632,0.1822828
42,/content/dataset_resized/002/00001.png,0.35838878,0.24942994,0.292366,0.3639963,0.4408151,0.48975796,0.30497324,0.36572894,0.658075,0.36588463,0.45278832,0.25967896,0.3940696,0.5337343,0.39038306,0.23391257,0.7567569,0.5700524,0.29155266,0.28442714
43,/content/dataset_resized/002/00020.png,0.5080303,0.39542007,0.38682082,0.42759982,0.38142487,0.34701157,0.3730415,0.33965796,0.66351205,0.42702577,0.50683653,0.35347927,0.42564577,0.64719296,0.5626595,0.17389427,0.89134955,0.71186423,0.287552,0.14659953
44,/content/dataset_resized/002/00028.png,0.5001639,0.37927425,0.39007398,0.4023646,0.40412796,0.4560963,0.4106261,0.368846,0.65636003,0.4503362,0.53976834,0.35429084,0.43533272,0.6643019,0.51150304,0.123598054,0.9143342,0.7016767,0.22961386,0.16245751
45,/content/dataset_resized/002/00022.png,0.48792952,0.37629056,0.36019257,0.4001143,0.4324677,0.4626564,0.44638738,0.35148516,0.6321682,0.48742685,0.56144863,0.3471408,0.41510445,0.6188603,0.5199863,0.10106875,0.90309,0.6914295,0.21003221,0.1335372
46,/content/dataset_resized/002/00010.png,0.43809444,0.35136122,0.3558104,0.38979742,0.48056823,0.52562815,0.43339458,0.4012739,0.5873918,0.47783634,0.52028495,0.3770358,0.36831564,0.70693797,0.47224575,0.09083159,0.937199,0.6967138,0.18940322,0.19400111
47,/content/dataset_resized/002/00043.png,0.5285708,0.41684842,0.3901099,0.44642597,0.19834225,0.18829507,0.15836175,0.15072751,0.674247,0.12362782,0.28722924,0.4111737,0.4431573,0.66741526,0.53153104,0.292109,0.790586,0.6665517,0.3477029,0.18302298
48,/content/dataset_resized/002/00042.png,0.5320551,0.42878723,0.38522235,0.44464278,0.19190317,0.18998927,0.14605466,0.14918807,0.6683191,0.12005154,0.28201926,0.41581085,0.45083827,0.68518084,0.51907396,0.28429383,0.7985933,0.66817856,0.34748036,0.18323773
49,/content/dataset_resized/002/00014.png,0.51074886,0.39695323,0.36772972,0.43651563,0.429485,0.33602482,0.38793147,0.36125612,0.6479188,0.46342066,0.50935024,0.32773346,0.39102897,0.728816,0.5584521,0.1643479,0.90127695,0.73776495,0.2873283,0.15628615
50,/content/dataset_resized/002/00044.png,0.5281313,0.4099337,0.39583778,0.44896764,0.20821778,0.19614527,0.16456169,0.17072555,0.68223137,0.14021413,0.2923927,0.4089389,0.43468624,0.6816883,0.5388877,0.28008175,0.8057649,0.6841061,0.34767538,0.18265091
51,/content/dataset_resized/002/00052.png,0.52659225,0.3907889,0.3905768,0.43359637,0.27349028,0.27951267,0.26725936,0.24279815,0.69078815,0.28784657,0.397,0.4037177,0.43172336,0.57026184,0.5862944,0.23034595,0.8802419,0.68641186,0.31510246,0.15568453
52,/content/dataset_resized/002/00046.png,0.53412735,0.41836196,0.3798303,0.44251835,0.21524101,0.20321867,0.1485953,0.20817478,0.7039107,0.17908047,0.30318302,0.3893705,0.43231383,0.7187056,0.5356322,0.23144613,0.84506845,0.7006965,0.3451559,0.1811954
53,/content/dataset_resized/002/00031.png,0.49718755,0.47801563,0.3084824,0.42615607,0.19730355,0.17220941,0.09703623,0.06722407,0.6624726,0.047600903,0.27506027,0.4343737,0.481339,0.67912877,0.4698512,0.42641237,0.593045,0.5674061,0.38118935,0.15700722
54,/content/dataset_resized/002/00009.png,0.13364026,-0.2386833,0.40128294,0.24900824,0.41335553,0.6018819,0.5475514,0.21998185,0.7725336,0.34337386,1.0985878,-0.29815376,0.759315,-1.0039783,0.3010836,1.5887257,-0.98731685,-0.27064976,0.928857,0.34173384
55,/content/dataset_resized/002/00005.png,0.37673283,0.2722302,0.28646612,0.37555504,0.4314047,0.47055912,0.2965418,0.34256727,0.6447555,0.35511088,0.43014717,0.301803,0.38052607,0.55440974,0.42587352,0.22571875,0.8055366,0.5977037,0.28837752,0.2623562
56,/content/dataset_resized/002/00032.png,0.53254586,0.48750055,0.3205769,0.43080223,0.22212651,0.1839157,0.11719343,0.16075215,0.64996374,0.1581542,0.29329133,0.40096337,0.43917242,0.8031613,0.50772727,0.25222617,0.81201196,0.6619375,0.34470087,0.1543499
57,/content/dataset_resized/002/00008.png,-0.3230424,-0.6036615,0.51241773,0.18208712,0.61078906,0.6969366,0.86088693,0.1112993,0.54953,0.24466537,1.5800374,-0.7183429,0.9224712,-1.722797,0.14581418,2.7056901,-2.4099278,-0.988191,1.5066714,0.42352372
58,/content/dataset_resized/002/00011.png,0.47111505,0.34422404,0.34550402,0.3728783,0.61478305,0.64956963,0.578185,0.48151127,0.5807994,0.6610471,0.67078257,0.3543763,0.43591982,0.58562803,0.39105022,0.2539792,0.83523774,0.6351013,0.20118944,0.2707669
59,/content/dataset_resized/002/00038.png,0.5471821,0.45005357,0.35301182,0.43394297,0.2201491,0.20065746,0.14231946,0.21531448,0.69287384,0.20394038,0.32053393,0.37741464,0.45559376,0.7381049,0.5228833,0.20461522,0.8792037,0.69058836,0.34025133,0.18669863
60,/content/dataset_resized/002/00026.png,0.47026098,0.362507,0.3900988,0.37815812,0.52122116,0.566528,0.5129508,0.47493735,0.61440295,0.58693516,0.6248914,0.31713456,0.3885574,0.75226367,0.48683524,0.068624094,0.94121253,0.7030486,0.17343323,0.17730406
61,/content/dataset_resized/002/00025.png,0.4556241,0.3567288,0.382464,0.36200422,0.59904504,0.6402519,0.5699369,0.5503258,0.5971539,0.67499375,0.6780083,0.2947421,0.3581114,0.83257455,0.47801802,0.026679471,0.9777287,0.7123363,0.13788973,0.18795761
62,/content/dataset_resized/002/00023.png,0.52324426,0.40477824,0.38150084,0.42617556,0.44296107,0.39089397,0.42688042,0.39810574,0.6686857,0.51652473,0.5713532,0.32505584,0.43044436,0.70894057,0.55206895,0.1573145,0.90232754,0.73948467,0.278511,0.14594024
63,/content/dataset_resized/002/00054.png,0.526399,0.40713465,0.38175413,0.43842813,0.27942306,0.25754327,0.24154826,0.2581603,0.693727,0.2777355,0.38575768,0.38739246,0.42846924,0.6625552,0.57241786,0.21748255,0.88711977,0.7050438,0.32640564,0.16268949
64,/content/dataset_resized/002/00048.png,0.52859235,0.4083233,0.3873387,0.4400146,0.21258453,0.21796596,0.16987032,0.21231022,0.711627,0.1905901,0.3220707,0.41058344,0.44017243,0.64014083,0.57175636,0.23644458,0.8735784,0.69212836,0.34396446,0.17083196
65,/content/dataset_resized/002/00017.png,0.5001054,0.3838091,0.38962394,0.42844883,0.4130469,0.36402023,0.41462553,0.36138415,0.6557148,0.46645996,0.53717923,0.34633815,0.41546527,0.6287782,0.5753757,0.16657986,0.9035747,0.7158681,0.27934593,0.14333722
66,/content/dataset_resized/002/00051.png,0.5286591,0.38543123,0.3953449,0.4347652,0.26598138,0.27728614,0.26125288,0.24032158,0.69688934,0.28100058,0.38905686,0.40730503,0.43237072,0.5590908,0.5903446,0.23240061,0.88017285,0.6890398,0.31699777,0.16034707
67,/content/dataset_resized/002/00055.png,0.52765757,0.40430588,0.38185853,0.43771073,0.27770552,0.258145,0.24609959,0.25730997,0.6977883,0.28083822,0.3900948,0.3912301,0.43168372,0.6361901,0.58418506,0.22020598,0.89604855,0.70094913,0.3266719,0.16266386
68,/content/dataset_resized/002/00018.png,0.5025629,0.3938654,0.3861849,0.42788294,0.40261933,0.3557235,0.39571428,0.35969839,0.65892,0.45313463,0.5287401,0.34475517,0.42225382,0.6538271,0.5660503,0.16225792,0.9059237,0.7168658,0.28379887,0.14438331
69,/content/dataset_resized/003/00006.png,0.5036824,0.38276127,0.38609412,0.4444851,0.12938705,0.10094017,0.107189916,0.07030395,0.67728895,0.00745044,0.22903767,0.37512413,0.47127748,0.5201857,0.48502022,0.32889917,0.7054752,0.5794273,0.36149478,0.24156767
70,/content/dataset_resized/003/00019.png,0.52376926,0.38182843,0.36808145,0.43788284,0.1204723,0.107709706,0.101386756,0.08670827,0.6952946,0.04906682,0.23680772,0.3825104,0.484341,0.4397211,0.5132162,0.2915554,0.79291964,0.58099395,0.35686943,0.2543158
71,/content/dataset_resized/003/00000.png,0.51574457,0.4049884,0.39081252,0.44561493,0.13834128,0.11808148,0.1168053,0.07355484,0.6578895,0.023816548,0.2324025,0.40144143,0.4622927,0.5737473,0.51316524,0.32004136,0.73663014,0.6042633,0.35362676,0.2182024
72,/content/dataset_resized/003/00034.png,0.64723694,-0.0007316023,0.76281023,0.35251096,0.209158,0.52895856,0.60064965,-0.03066551,0.77109903,0.31493145,0.83036417,0.058589965,0.7012261,-0.3534932,0.76184416,1.4862376,-0.60908043,0.1415476,0.78304935,0.2966287
73,/content/dataset_resized/003/00012.png,0.506929,0.38656047,0.3813371,0.43938154,0.12155094,0.10559289,0.10348962,0.07679341,0.6738045,0.026682325,0.22740129,0.385132,0.4627869,0.5010388,0.51038855,0.29064158,0.7593258,0.5848358,0.35064477,0.23028177
74,/content/dataset_resized/003/00027.png,0.068917155,-0.11697589,0.6585594,0.30707663,0.0329255,0.3649306,0.31177709,-0.14577934,0.735224,-0.24288832,0.4872657,-0.049758732,0.45226008,-0.23327643,0.24272689,0.9681052,-0.9126985,-0.012757689,0.5296265,0.027509093
75,/content/dataset_resized/003/00036.png,0.60954547,0.048938602,0.7404779,0.3844916,0.19163927,0.46223342,0.54275584,-0.007968612,0.76105535,0.23208316,0.71910775,0.15812555,0.6518134,-0.2135899,0.7261113,1.2938899,-0.3617933,0.24403685,0.7002866,0.2773623
76,/content/dataset_resized/003/00003.png,0.5067459,0.3948238,0.3855381,0.4469088,0.14270642,0.11043435,0.11238931,0.07810559,0.6628998,0.020701416,0.2294225,0.38814723,0.4608953,0.5653676,0.49564922,0.32169825,0.7234801,0.59902394,0.35850888,0.23101188
77,/content/dataset_resized/003/00024.png,0.5112596,0.37551618,0.36901566,0.44002014,0.12936643,0.11080338,0.09193509,0.09476881,0.69801867,0.042676635,0.22782387,0.37186736,0.47076613,0.48672736,0.4847757,0.2945482,0.7528746,0.58950704,0.36050797,0.2540703
78,/content/dataset_resized/003/00016.png,0.53297526,0.40939876,0.3728218,0.44103333,0.15288647,0.14265434,0.10918653,0.11812122,0.69502485,0.07287226,0.25881335,0.38643128,0.49225143,0.57053995,0.48797694,0.30562705,0.76130456,0.6181433,0.36292517,0.24171887
79,/content/dataset_resized/003/00007.png,0.52359533,0.39708495,0.40200707,0.4448437,0.12636778,0.12488338,0.12212854,0.07623701,0.66641885,0.029403217,0.23551281,0.405841,0.46618986,0.54062444,0.5255261,0.3086544,0.7622202,0.6074996,0.34885222,0.2172778
80,/content/dataset_resized/003/00004.png,0.50451636,0.37472868,0.3900056,0.44583717,0.12149865,0.08550407,0.109841615,0.056918927,0.67858756,-0.008348203,0.22655404,0.360877,0.47322673,0.50128317,0.47828987,0.3379571,0.6913802,0.5655717,0.36176527,0.24906665
81,/content/dataset_resized/003/00021.png,0.5152699,0.387026,0.35562736,0.43967053,0.14894623,0.11577746,0.09546414,0.10825993,0.7042688,0.05839584,0.24555638,0.36002243,0.48297235,0.5179252,0.46735692,0.30772144,0.73776865,0.5900041,0.3680578,0.26027817
82,/content/dataset_resized/003/00035.png,0.5361375,0.1760105,0.6606002,0.4034011,0.0925467,0.3612907,0.34426886,-0.0069445223,0.75407887,0.13484555,0.4690823,0.35004455,0.5747422,0.012744665,0.68062115,0.8497523,0.12335372,0.39188567,0.57887596,0.20745169
83,/content/dataset_resized/003/00037.png,0.45962718,0.26924893,0.438532,0.43648398,0.06484769,0.14109261,0.085875824,0.018668607,0.7163911,-0.03692524,0.17039615,0.3671886,0.42844498,0.33373833,0.5025538,0.36074272,0.5929737,0.55648655,0.38059723,0.21685258
84,/content/dataset_resized/003/00002.png,0.52191526,0.4114043,0.38856554,0.44748124,0.1433936,0.12576196,0.115389645,0.07778319,0.6597947,0.028189696,0.23406027,0.4118154,0.46990722,0.5836414,0.5127368,0.33124822,0.7400621,0.61277366,0.35907274,0.22140227
85,/content/dataset_resized/003/00013.png,0.5015324,0.38358092,0.3730221,0.43935472,0.12535948,0.089533344,0.098680966,0.07099421,0.6736473,0.017769687,0.22439875,0.36445034,0.46286032,0.5059091,0.49133003,0.29746938,0.73054093,0.571754,0.35371715,0.24240193
86,/content/dataset_resized/003/00015.png,0.5118072,0.39835775,0.36170554,0.44090414,0.14945215,0.11762363,0.096218854,0.105825566,0.68273723,0.05425621,0.23839158,0.37647086,0.4755597,0.55002487,0.4805198,0.29589206,0.7524018,0.6015345,0.3625967,0.24948831
87,/content/dataset_resized/003/00033.png,0.6732123,-0.043442324,0.7955983,0.32701933,0.20551428,0.55364424,0.62041086,-0.05134698,0.8031138,0.4010657,0.89387447,-0.019757837,0.7320177,-0.4594239,0.8283613,1.6216047,-0.7968451,0.055478156,0.8888788,0.32937843
88,/content/dataset_resized/003/00029.png,0.40619802,0.21908343,0.44479632,0.4432295,0.11064795,0.1999094,0.119136184,0.047300432,0.7618056,-0.015457391,0.20096003,0.39520842,0.41690886,0.2628437,0.5031488,0.45627475,0.50797844,0.55429536,0.4280123,0.19509472
89,/content/dataset_resized/003/00030.png,0.43543702,0.27203453,0.37873656,0.43095484,0.08865039,0.08370805,0.05894901,0.0030347854,0.68629766,-0.053565264,0.15760632,0.3008948,0.41807157,0.34885156,0.4768754,0.35894054,0.55195326,0.5181547,0.38607234,0.2455287
90,/content/dataset_resized/003/00001.png,0.52418566,0.40946776,0.39149123,0.44658655,0.14645109,0.13315709,0.11927539,0.0949419,0.6688572,0.04467129,0.24339183,0.40697905,0.4693506,0.5886804,0.5174936,0.31393415,0.76017404,0.6222544,0.35692787,0.21915041
91,/content/dataset_resized/003/00020.png,0.54931086,0.4167596,0.38634604,0.43831432,0.14843953,0.17167291,0.122570075,0.14130795,0.6995771,0.1057157,0.2771417,0.4032556,0.4995846,0.5690005,0.51122,0.27173167,0.8260149,0.6415336,0.35219958,0.22685248
92,/content/dataset_resized/003/00028.png,0.52477723,0.39870554,0.3694225,0.44000724,0.15479335,0.13727719,0.111684084,0.12419297,0.6974009,0.078155704,0.2614234,0.37249735,0.4876466,0.54994816,0.48062187,0.2925094,0.76677895,0.61113656,0.36093694,0.24742527
93,/content/dataset_resized/003/00022.png,0.49704403,0.38206112,0.35077295,0.43807623,0.13521922,0.086794585,0.08172449,0.083679676,0.69085175,0.024871938,0.22561195,0.35065982,0.47338915,0.50143903,0.46207184,0.3064447,0.71422416,0.56536436,0.3667437,0.26193216
94,/content/dataset_resized/003/00010.png,0.50139236,0.3925298,0.36663055,0.44331184,0.13964406,0.08665082,0.09809075,0.070446044,0.66856,0.013408446,0.2244736,0.36455196,0.4636808,0.5450592,0.48169613,0.31952095,0.7090559,0.57622176,0.3619464,0.24551687
95,/content/dataset_resized/003/00014.png,0.5110389,0.3809757,0.38492358,0.44151023,0.1227728,0.10229541,0.104628064,0.074581996,0.6806541,0.021944173,0.22691399,0.37422907,0.4647795,0.506458,0.49892837,0.30293274,0.736988,0.5840995,0.35344368,0.23866919
96,/content/dataset_resized/003/00031.png,0.41271824,0.14850299,0.56567186,0.43007016,0.11478912,0.2971187,0.24977867,0.022690177,0.78968424,0.010793243,0.33090514,0.38483468,0.4532036,0.10102594,0.6166445,0.6869839,0.25380272,0.48142758,0.49381953,0.14733465
97,/content/dataset_resized/003/00009.png,0.4954275,0.3744003,0.38585982,0.44125104,0.1198324,0.08643487,0.10983229,0.05939407,0.66429204,0.0031792605,0.2226319,0.36289865,0.4580099,0.49263608,0.4885356,0.3028465,0.7181774,0.56452584,0.34925863,0.23884434
98,/content/dataset_resized/003/00005.png,0.5026953,0.3756724,0.38276005,0.44211477,0.118388206,0.085244864,0.109329715,0.057998817,0.67004156,0.0037290538,0.22521566,0.36611545,0.46978995,0.47349393,0.49049643,0.31361544,0.72522676,0.5621822,0.35426378,0.24785724
