,image_path,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,AU11,AU12,AU13,AU14,AU15,AU16,AU17,AU18,AU19,AU20
61,/content/dataset_resized/201/00046.png,0.5094539,0.35430735,0.42155936,0.44222772,0.34131503,0.34048766,0.3493657,0.32802585,0.69513535,0.37434736,0.46175823,0.38853633,0.42132214,0.57771677,0.5836258,0.19824986,0.91553473,0.7345021,0.30431652,0.16416472
62,/content/dataset_resized/201/00031.png,0.5217944,0.43866557,0.37036192,0.44603354,0.27397686,0.23360361,0.19088587,0.24093676,0.6627498,0.22669755,0.33927715,0.3926384,0.42719096,0.79734576,0.5173173,0.2270328,0.85128856,0.72173107,0.33986205,0.17376259
63,/content/dataset_resized/201/00068.png,0.52990025,0.45458168,0.3662164,0.4563629,0.40159556,0.26868033,0.24809164,0.40179187,0.677662,0.37702408,0.42870754,0.27538955,0.3998713,1.1093677,0.44788387,0.12422414,0.88248646,0.8242712,0.3327378,0.19325557
64,/content/dataset_resized/201/00009.png,0.5321166,0.24237157,0.46473008,0.45367575,0.22857487,0.2636417,0.23851603,0.20070311,0.70668733,0.20661584,0.287342,0.36941436,0.38194105,0.40186244,0.61489844,0.38146228,0.839921,0.6803193,0.38011426,0.2566321
65,/content/dataset_resized/201/00005.png,0.5435387,0.25284815,0.4420298,0.46306562,0.20537263,0.2179507,0.21411029,0.15448529,0.71572554,0.16825034,0.26171044,0.37661934,0.3959791,0.37146878,0.6262715,0.37133718,0.83087635,0.6833756,0.38109648,0.25790685
66,/content/dataset_resized/201/00032.png,-0.060532764,0.20070818,0.4075416,0.45731196,0.35977212,-0.059225023,0.28352365,-0.06072209,0.5157924,-0.1370989,0.3057131,0.44422382,0.2507289,0.18152109,0.612389,0.92327833,-0.13582233,0.12771654,0.7029864,0.17040986
67,/content/dataset_resized/201/00008.png,0.43988132,0.15196148,0.5395414,0.4483343,0.082804725,0.26645738,0.22246334,-0.015801646,0.6879308,0.02136144,0.22380951,0.37951604,0.40875006,0.13820916,0.54698074,0.49620932,0.5280715,0.54876006,0.43992478,0.17450231
68,/content/dataset_resized/201/00011.png,0.5356786,0.30611098,0.4618265,0.47772187,0.21337178,0.24020433,0.19496082,0.22154623,0.766901,0.16388021,0.27486902,0.4610184,0.40325934,0.5313239,0.6162542,0.32558057,0.85514474,0.76219106,0.37359,0.2140757
69,/content/dataset_resized/201/00038.png,0.5117765,0.45578116,0.3552371,0.45266914,0.31772345,0.22068536,0.19078532,0.25895295,0.63250107,0.23926882,0.33502716,0.36428154,0.40401477,0.9351221,0.4825148,0.21639492,0.81865907,0.7445905,0.3407395,0.1838032
70,/content/dataset_resized/201/00026.png,-0.0176619,0.10188876,0.46407014,0.43388233,0.29194933,-0.027535915,0.25051004,0.006250702,0.61556876,-0.119496785,0.32556036,0.31061304,0.27782863,0.06858793,0.5950042,0.8479354,-0.19061735,0.14557177,0.6736886,0.22473
71,/content/dataset_resized/201/00025.png,-0.26581,0.021377906,0.5462724,0.41777712,0.369547,-0.044353932,0.19890375,0.011990599,0.678155,-0.21994342,0.43353513,0.336205,0.3031646,0.029430807,0.6553432,1.5118167,-1.0660496,-0.13093129,1.0907992,0.26594833
72,/content/dataset_resized/201/00023.png,0.08598538,0.47895712,-0.005283773,0.37912405,0.48041168,-0.07046977,0.19947901,-0.18755767,0.20550668,-0.14106406,0.3509508,0.21903539,0.2597889,0.6314288,0.5505672,0.810199,-0.030079395,0.121450156,0.4714644,0.0049952567
73,/content/dataset_resized/201/00054.png,0.4925602,0.36724532,0.41224158,0.4471353,0.22596657,0.23563695,0.20723908,0.24133733,0.7026555,0.20141055,0.33639652,0.4179721,0.42882144,0.56787884,0.5706265,0.21840267,0.90762866,0.69908607,0.3412239,0.17672195
74,/content/dataset_resized/201/00048.png,0.47913826,0.34293288,0.40670073,0.42040455,0.35630292,0.40140548,0.35844088,0.32565716,0.66983616,0.36080202,0.45983854,0.38730958,0.40162325,0.6104832,0.5429553,0.15442471,0.9080576,0.7093692,0.2553804,0.16587083
75,/content/dataset_resized/201/00017.png,0.5201425,0.45406955,0.35103494,0.44924122,0.35009456,0.23753709,0.21481219,0.3155578,0.6654478,0.30070475,0.38417342,0.30592245,0.39159417,1.0121931,0.4616167,0.17542101,0.8345933,0.76296735,0.3340817,0.16860297
76,/content/dataset_resized/201/00051.png,0.49612278,0.34853238,0.4146227,0.43204775,0.33252984,0.36297667,0.35076466,0.30226144,0.68295074,0.3420535,0.45677483,0.38559347,0.42689613,0.5722931,0.5524198,0.18048932,0.8901664,0.7117646,0.2777772,0.16470788
77,/content/dataset_resized/201/00055.png,0.4870504,0.37568247,0.3919974,0.4513721,0.21650077,0.19324553,0.16677383,0.21181098,0.686237,0.16023566,0.2910133,0.4140947,0.4130016,0.60608727,0.558059,0.22710882,0.8866756,0.69220114,0.3501386,0.1907151
78,/content/dataset_resized/201/00018.png,0.50192624,0.5006999,0.24313042,0.46892342,0.45302045,0.060721904,0.19382986,0.1458284,0.6233859,0.13266896,0.35395342,0.14254558,0.38695502,1.2709491,0.2853337,0.5063299,0.29581234,0.61249673,0.40660012,0.2423122
79,/content/dataset_resized/202/00006.png,0.5515994,0.4120301,0.41272998,0.43170065,0.22917601,0.26691097,0.2336413,0.25739026,0.71187615,0.25673953,0.40046477,0.37156016,0.49721473,0.6211896,0.525392,0.19725995,0.8974781,0.69127434,0.32135946,0.19001076
80,/content/dataset_resized/202/00019.png,0.6397807,0.28822,0.5409589,0.5002829,0.6100876,0.42728654,0.5713627,0.6091376,0.88738,0.6269939,0.7060958,0.09202671,0.48837978,1.0605135,0.4338183,0.3183362,0.62866974,0.93489635,0.35293186,0.33669826
81,/content/dataset_resized/202/00000.png,0.666488,0.4188987,0.48534974,0.45492113,0.4063905,0.34482545,0.38359326,0.49356055,0.8092004,0.50504196,0.58834696,0.16829324,0.5375184,1.0379981,0.46292236,0.12651218,0.8707439,0.86647975,0.3111815,0.2744282
82,/content/dataset_resized/202/00012.png,0.2968744,0.31760782,0.3572821,0.25255948,1.0112822,1.0676183,0.84419805,0.9690825,0.45899227,1.0698303,0.9266689,0.1795876,0.16224828,1.3719656,0.3734371,-0.23598696,1.1410601,0.7240675,-0.08322801,0.2528158
83,/content/dataset_resized/202/00003.png,0.676202,0.4500826,0.45763323,0.42413893,0.39712295,0.26696664,0.36975366,0.48686773,0.77583885,0.5241149,0.6125999,-0.0054403543,0.5767965,1.1226678,0.35329834,-0.0032757372,0.78425443,0.7920234,0.26189613,0.3416029
84,/content/dataset_resized/202/00024.png,0.54709417,0.12013991,0.51971436,0.50924855,0.8649802,0.68117726,0.83972985,0.7374716,0.9109856,0.9388387,0.85647327,0.21967459,0.3092354,0.7037694,0.59980524,0.44224072,0.6113813,0.9886359,0.33192283,0.23359123
85,/content/dataset_resized/202/00016.png,0.5886077,0.38119137,0.45122048,0.4464195,0.30136043,0.342551,0.32137275,0.30671886,0.7330392,0.35282955,0.44907236,0.3740381,0.45989472,0.67462516,0.5561664,0.23266302,0.87594604,0.76308405,0.310026,0.17710015
86,/content/dataset_resized/202/00007.png,0.5284945,0.43249834,0.39019957,0.4318828,0.22227609,0.22057302,0.18206719,0.26388067,0.72376513,0.21606876,0.38070533,0.34936816,0.49457383,0.7076468,0.51185054,0.18895932,0.88281834,0.68516016,0.34313798,0.18846445
87,/content/dataset_resized/202/00004.png,0.4863677,0.34857625,0.37702477,0.37819442,0.41649145,0.5328057,0.35810077,0.39992028,0.6586226,0.4347987,0.4656512,0.38180667,0.35720798,0.774804,0.50700545,0.06935634,0.9767481,0.7191527,0.18048467,0.20212927
88,/content/dataset_resized/202/00021.png,0.5388736,0.14677556,0.5360919,0.5145201,0.8097098,0.63978124,0.7696993,0.7013902,0.8965566,0.8318802,0.80092716,0.2278161,0.34620845,0.7864177,0.5418036,0.45801562,0.5625057,0.9832367,0.35201252,0.25519368
89,/content/dataset_resized/202/00002.png,0.45267105,0.33056766,0.39843154,0.3498004,0.5888824,0.7079928,0.54276794,0.54816777,0.61836165,0.6339425,0.63433456,0.32341105,0.3268156,0.8985995,0.4672496,0.02247043,0.953861,0.72907823,0.10718861,0.19612816
90,/content/dataset_resized/202/00013.png,0.5336011,0.30977404,0.41044712,0.4258956,0.41821265,0.48295632,0.44834954,0.34596783,0.7000035,0.4892392,0.5162276,0.3839625,0.3740006,0.5597287,0.5766875,0.16181017,0.88853395,0.7628807,0.22672664,0.14300627
91,/content/dataset_resized/202/00015.png,0.5706535,0.43211788,0.3947229,0.45384684,0.30430233,0.23048323,0.28070852,0.22370023,0.662219,0.27388,0.38819155,0.39905292,0.4279042,0.7198305,0.6369027,0.27443856,0.883662,0.7238286,0.3270555,0.17328295
92,/content/dataset_resized/202/00001.png,0.73906946,0.46636897,0.5105128,0.48235184,0.5686343,0.23669499,0.5074777,0.5566889,0.76473665,0.5806556,0.6971871,-0.09483385,0.58317995,1.466744,0.36462638,0.1382006,0.66476655,0.9035535,0.30173212,0.42535952
93,/content/dataset_resized/202/00020.png,0.6074178,0.27815908,0.53211904,0.5105934,0.70704997,0.45754898,0.5978658,0.6813777,0.9195353,0.66421497,0.75523543,0.03557527,0.49389642,1.2135705,0.3448619,0.3875572,0.46247908,0.96110404,0.38668782,0.3676305
94,/content/dataset_resized/202/00022.png,0.5396874,0.14716215,0.54628325,0.5117546,0.74530065,0.6143942,0.7305726,0.65789104,0.88677955,0.7733649,0.75585663,0.2572161,0.34889352,0.72401637,0.5592079,0.43793792,0.60880435,0.9657197,0.3470313,0.24588731
95,/content/dataset_resized/202/00010.png,0.5831493,0.32782918,0.4881861,0.45657346,0.40780273,0.44801208,0.43414462,0.43758523,0.7919006,0.5027603,0.5534153,0.35978502,0.42782226,0.69610846,0.5917031,0.22843887,0.8938514,0.8432605,0.30773008,0.15751266
96,/content/dataset_resized/202/00014.png,0.5899475,0.32943583,0.4742106,0.45345497,0.40559936,0.43053937,0.43706787,0.4073724,0.7568438,0.5041833,0.53750825,0.3440318,0.4135842,0.6813718,0.575941,0.21066447,0.89278924,0.82412475,0.2891904,0.16726136
97,/content/dataset_resized/202/00009.png,0.72467786,0.50623244,0.42730787,0.43477866,0.55187833,0.19053073,0.42897952,0.5760732,0.7648442,0.63878906,0.6938026,-0.21194339,0.57261354,1.5267946,0.30614278,-0.04037027,0.65422773,0.84346306,0.25638574,0.4310535
98,/content/dataset_resized/202/00005.png,0.5337455,0.53844965,0.36970115,0.40513945,0.28086185,0.1555031,0.19971113,0.25257564,0.6104865,0.21991234,0.43834758,0.15209359,0.5781928,1.0558321,0.31063065,0.12005533,0.61746776,0.6199475,0.29521787,0.2719919
